"","eip"
"36908",0.12
"36909",0.13
"36910",0.22
"36911",0.12
"36912",0.51
"36913",0.21
"36914",0.25
"36915",0.13
"36916",0.27
"36917",0.35
"36918",0.12
"36919",0.11
"36920",0.07
"36921",0.15
"36922",0.13
"36923",0.11
"36924",0.06
"36925",0.17
"36926",0.09
"36927",0.13
"36928",0.32
"36929",0.1
"36930",0.31
"36931",0.15
"36932",0.26
"36933",0.13
"36934",0.11
"36935",0.14
"36936",0.12
"36937",0.55
"36938",0.18
"36939",0.31
"36940",0.15
"36941",0.1
"36942",0.22
"36943",0.32
"36944",0.18
"36945",0.21
"36946",0.26
"36947",0.23
"36948",0.15
"36949",0.17
"36950",0.19
"36951",0.23
"36952",0.09
"36953",0.22
"36954",0.49
"36955",0.24
"36956",0.12
"36957",0.18
"36958",0.17
"36959",0.18
"36960",0.09
"36961",0.19
"36962",0.23
"36963",0.04
"36964",0.09
"36965",0.17
"36966",0.22
"36967",0.15
"36968",0.27
"36969",0.15
"36970",0.13
"36971",0.23
"36972",0.08
"36973",0.16
"36974",0.12
"36975",0.3
"36976",0.15
"36977",0.15
"36978",0.13
"36979",0.13
"36980",0.1
"36981",0.12
"36982",0.21
"36983",0.24
"36984",0.22
"36985",0.13
"36986",0.12
"36987",0.26
"36988",0.06
"36989",0.36
"36990",0.12
"36991",0.42
"36992",0.09
"36993",0.18
"36994",0.07
"36995",0.09
"36996",0.15
"36997",0.4
"36998",0.15
"36999",0.15
"37000",0.14
"37001",0.66
"37002",0.4
"37003",0.7
"37004",0.46
"37005",0.21
"37006",0.3
"37007",0.28
"37008",0.36
"37009",0.37
"37010",0.42
"37011",0.4
"37012",0.26
"37013",0.21
"37014",0.33
"37015",0.27
"37016",0.39
"37017",0.18
"37018",0.52
"37019",0.16
"37020",0.27
"37021",0.31
"37022",0.22
"37023",0.22
"37024",0.38
"37025",0.24
"37026",0.23
"37027",0.32
"37028",0.26
"37029",0.27
"37030",0.26
"37031",0.31
"37032",0.32
"37033",0.36
"37034",0.28
"37035",0.34
"37036",0.52
"37037",0.26
"37038",0.17
"37039",0.36
"37040",0.23
"37041",0.36
"37042",0.49
"37043",0.41
"37044",0.52
"37045",0.37
"37046",0.33
"37047",0.26
"37048",0.5
"37049",0.4
"37050",0.37
"37051",0.43
"37052",0.33
"37053",0.5
"37054",0.24
"37055",0.26
"37056",0.47
"37057",0.3
"37058",0.24
"37059",0.23
"37060",0.37
"37061",0.24
"37062",0.21
"37063",0.22
"37064",0.2
"37065",0.4
"37066",0.59
"37067",0.3
"37068",0.6
"37069",0.46
"37070",0.24
"37071",0.47
"37072",0.27
"37073",0.4
"37074",0.35
"37075",0.28
"37076",0.3
"37077",0.61
"37078",0.47
"37079",0.36
"37080",0.19
"37081",0.25
"37082",0.33
"37083",0.31
"37084",0.39
"37085",0.44
"37086",0.61
"37087",0.35
"37088",0.27
"37089",0.27
"37090",0.24
"37091",0.27
"37092",0.34
"37093",0.43
"37094",0.32
"37095",0.19
"37096",0.23
"37097",0.25
"37098",0.37
"37099",0.42
"37100",0.51
"37101",0.17
"37102",0.26
"37103",0.34
"37104",0.45
"37105",0.47
"37106",0.29
"37107",0.3
"37108",0.52
"37109",0.24
"37110",0.29
"37111",0.46
"37112",0.52
"37113",0.28
"37114",0.31
"37115",0.28
"37116",0.73
"37117",0.37
"37118",0.36
"37119",0.23
"37120",0.4
"37121",0.35
"37122",0.4
"37123",0.34
"37124",0.34
"37125",0.37
"37126",0.24
"37127",0.18
"37128",0.34
"37129",0.13
"37130",0.38
"37131",0.07
"37132",0.22
"37133",0.35
"37134",0.11
"37135",0.15
"37136",0.12
"37137",0.29
"37138",0.27
"37139",0.31
"37140",0.16
"37141",0.44
"37142",0.2
"37143",0.34
"37144",0.34
"37145",0.19
"37146",0.22
"37147",0.22
"37148",0.26
"37149",0.27
"37150",0.2
"37151",0.23
"37152",0.32
"37153",0.18
"37154",0.19
"37155",0.13
"37156",0.24
"37157",0.21
"37158",0.24
"37159",0.24
"37160",0.18
"37161",0.23
"37162",0.14
"37163",0.13
"37164",0.26
"37165",0.22
"37166",0.16
"37167",0.29
"37168",0.17
"37169",0.46
"37170",0.19
"37171",0.15
"37172",0.29
"37173",0.11
"37174",0.24
"37175",0.09
"37176",0.18
"37177",0.27
"37178",0.17
"37179",0.21
"37180",0.2
"37181",0.14
"37182",0.19
"37183",0.25
"37184",0.16
"37185",0.26
"37186",0.2
"37187",0.18
"37188",0.16
"37189",0.34
"37190",0.16
"37191",0.49
"37192",0.15
"37193",0.15
"37194",0.34
"37195",0.1
"37196",0.1
"37197",0.23
"37198",0.15
"37199",0.11
"37200",0.13
"37201",0.16
"37202",0.19
"37203",0.11
"37204",0.12
"37205",0.2
"37206",0.09
"37207",0.14
"37208",0.12
"37209",0.18
"37210",0.41
"37211",0.3
"37212",0.06
"37213",0.35
"37214",0.3
"37215",0.5
"37216",0.18
"37217",0.13
"37218",0.08
"37219",0.18
"37220",0.33
"37221",0.26
"37222",0.12
"37223",0.24
"37224",0.15
"37225",0.14
"37226",0.16
"37227",0.15
"37228",0.2
"37229",0.17
"37230",0.13
"37231",0.31
"37232",0.42
"37233",0.35
"37234",0.13
"37235",0.06
"37236",0.13
"37237",0.34
"37238",0.78
"37239",0.15
"37240",0.12
"37241",0.16
"37242",0.15
"37243",0.22
"37244",0.07
"37245",0.09
"37246",0.17
"37247",0.21
"37248",0.24
"37249",0.14
"37250",0.6
"37251",0.09
"37252",0.23
"37253",0.25
"37254",0.13
"37255",0.22
"37256",0.16
"37257",0.12
"37258",0.2
"37259",0.18
"37260",0.08
"37261",0.46
"37262",0.21
"37263",0.25
"37264",0.07
"37265",0.15
"37266",0.21
"37267",0.12
"37268",0.08
"37269",0.21
"37270",0.17
"37271",0.05
"37272",0.17
"37273",0.25
"37274",0.41
"37275",0.33
"37276",0.25
"37277",0.2
"37278",0.61
"37279",0.35
"37280",0.32
"37281",0.35
"37282",0.57
"37283",0.33
"37284",0.42
"37285",0.41
"37286",0.32
"37287",0.41
"37288",0.34
"37289",0.23
"37290",0.2
"37291",0.42
"37292",0.36
"37293",0.28
"37294",0.32
"37295",0.39
"37296",0.27
"37297",0.28
"37298",0.39
"37299",0.25
"37300",0.25
"37301",0.38
"37302",0.25
"37303",0.33
"37304",0.3
"37305",0.28
"37306",0.37
"37307",0.24
"37308",0.24
"37309",0.29
"37310",0.41
"37311",0.22
"37312",0.3
"37313",0.23
"37314",0.26
"37315",0.31
"37316",0.51
"37317",0.22
"37318",0.31
"37319",0.53
"37320",0.38
"37321",0.33
"37322",0.29
"37323",0.28
"37324",0.28
"37325",0.44
"37326",0.29
"37327",0.28
"37328",0.23
"37329",0.49
"37330",0.25
"37331",0.27
"37332",0.33
"37333",0.32
"37334",0.32
"37335",0.97
"37336",0.4
"37337",0.67
"37338",0.27
"37339",0.73
"37340",0.3
"37341",0.27
"37342",0.34
"37343",0.23
"37344",0.38
"37345",0.51
"37346",0.39
"37347",0.32
"37348",0.28
"37349",0.69
"37350",0.29
"37351",0.28
"37352",0.29
"37353",0.33
"37354",0.39
"37355",0.32
"37356",0.38
"37357",0.26
"37358",0.37
"37359",0.54
"37360",0.65
"37361",0.65
"37362",0.28
"37363",0.34
"37364",0.43
"37365",0.51
"37366",0.48
"37367",0.29
"37368",0.49
"37369",0.58
"37370",0.39
"37371",0.2
"37372",0.38
"37373",0.52
"37374",0.49
"37375",0.32
"37376",0.29
"37377",0.22
"37378",0.26
"37379",0.7
"37380",0.33
"37381",0.27
"37382",0.47
"37383",0.58
"37384",0.23
"37385",0.28
"37386",0.59
"37387",0.75
"37388",0.49
"37389",0.62
"37390",0.27
"37391",0.25
"37392",0.43
"37393",0.85
"37394",0.39
"37395",0.39
"37396",0.28
"37397",0.24
"37398",0.36
"37399",0.24
"37400",0.26
"37401",0.35
"37402",0.11
"37403",0.22
"37404",0.21
"37405",0.31
"37406",0.29
"37407",0.29
"37408",0.19
"37409",0.15
"37410",0.16
"37411",0.48
"37412",0.27
"37413",0.26
"37414",0.28
"37415",0.23
"37416",0.25
"37417",0.26
"37418",0.15
"37419",0.17
"37420",0.21
"37421",0.2
"37422",0.31
"37423",0.26
"37424",0.2
"37425",0.27
"37426",0.28
"37427",0.36
"37428",0.09
"37429",0.18
"37430",0.17
"37431",0.22
"37432",0.28
"37433",0.3
"37434",0.16
"37435",0.22
"37436",0.23
"37437",0.22
"37438",0.2
"37439",0.24
"37440",0.07
"37441",0.16
"37442",0.19
"37443",0.28
"37444",0.3
"37445",0.34
"37446",0.2
"37447",0.2
"37448",0.13
"37449",0.32
"37450",0.09
"37451",0.17
"37452",0.21
"37453",0.23
"37454",0.18
"37455",0.1
"37456",0.18
"37457",0.25
"37458",0.19
"37459",0.22
"37460",0.1
"37461",0.21
"37462",0.3
"37463",0.2
"37464",0.14
"37465",0.04
"37466",0.1
"37467",0.13
"37468",0.1
"37469",0.18
"37470",0.15
"37471",0.14
"37472",0.12
"37473",0.13
"37474",0.19
"37475",0.26
"37476",0.12
"37477",0.26
"37478",0.16
"37479",0.27
"37480",0.18
"37481",0.35
"37482",0.16
"37483",0.39
"37484",0.21
"37485",0.38
"37486",0.3
"37487",0.32
"37488",0.15
"37489",0.42
"37490",0.32
"37491",0.24
"37492",0.14
"37493",0.17
"37494",0.47
"37495",0.19
"37496",0.15
"37497",0.11
"37498",0.09
"37499",0.12
"37500",0.17
"37501",0.22
"37502",0.25
"37503",0.27
"37504",0.17
"37505",0.11
"37506",0.25
"37507",0.33
"37508",0.04
"37509",0.17
"37510",0.3
"37511",0.6
"37512",0.1
"37513",0.2
"37514",0.13
"37515",0.32
"37516",0.23
"37517",0.08
"37518",0.32
"37519",0.18
"37520",0.21
"37521",0.28
"37522",0.12
"37523",0.29
"37524",0.08
"37525",0.2
"37526",0.1
"37527",0.11
"37528",0.29
"37529",0.21
"37530",0.23
"37531",0.29
"37532",0.14
"37533",0.11
"37534",0.2
"37535",0.33
"37536",0.11
"37537",0.19
"37538",0.44
"37539",0.1
"37540",0.15
"37541",0.16
"37542",0.2
"37543",0.31
"37544",0.07
"37545",0.26
"37546",0.35
"37547",0.19
"37548",0.24
"37549",0.32
"37550",0.42
"37551",0.44
"37552",0.41
"37553",0.33
"37554",0.27
"37555",0.37
"37556",0.39
"37557",0.37
"37558",0.34
"37559",0.39
"37560",0.28
"37561",0.58
"37562",0.33
"37563",0.47
"37564",0.35
"37565",0.37
"37566",0.36
"37567",0.29
"37568",0.24
"37569",0.3
"37570",0.39
"37571",0.33
"37572",0.23
"37573",0.39
"37574",0.31
"37575",0.32
"37576",0.24
"37577",0.27
"37578",0.22
"37579",0.47
"37580",0.32
"37581",0.62
"37582",0.57
"37583",0.28
"37584",0.44
"37585",0.46
"37586",0.26
"37587",0.23
"37588",0.27
"37589",0.44
"37590",0.38
"37591",0.24
"37592",0.23
"37593",0.36
"37594",0.56
"37595",0.49
"37596",0.44
"37597",0.32
"37598",0.38
"37599",0.28
"37600",0.41
"37601",0.69
"37602",0.36
"37603",0.26
"37604",0.33
"37605",0.46
"37606",0.56
"37607",0.41
"37608",0.3
"37609",0.49
"37610",0.58
"37611",0.23
"37612",0.32
"37613",0.41
"37614",0.47
"37615",0.21
"37616",0.33
"37617",0.61
"37618",0.27
"37619",0.41
"37620",0.59
"37621",0.32
"37622",0.37
"37623",0.44
"37624",0.38
"37625",0.66
"37626",0.35
"37627",0.52
"37628",0.33
"37629",0.27
"37630",0.31
"37631",0.35
"37632",0.43
"37633",0.46
"37634",0.47
"37635",0.71
"37636",0.47
"37637",0.3
"37638",0.58
"37639",0.43
"37640",0.39
"37641",0.33
"37642",0.22
"37643",0.41
"37644",0.28
"37645",0.32
"37646",0.27
"37647",0.57
"37648",0.5
"37649",0.36
"37650",0.34
"37651",0.38
"37652",0.45
"37653",0.48
"37654",0.49
"37655",0.38
"37656",0.61
"37657",0.29
"37658",0.47
"37659",0.33
"37660",0.42
"37661",0.33
"37662",0.41
"37663",0.35
"37664",0.27
"37665",0.35
"37666",0.6
"37667",0.61
"37668",0.39
"37669",0.3
"37670",0.37
"37671",0.43
"37672",0.44
"37673",0.44
"37674",0.53
"37675",0.32
"37676",0.34
"37677",0.08
"37678",0.13
"37679",0.18
"37680",0.19
"37681",0.22
"37682",0.22
"37683",0.22
"37684",0.13
"37685",0.1
"37686",0.26
"37687",0.12
"37688",0.18
"37689",0.16
"37690",0.47
"37691",0.18
"37692",0.21
"37693",0.16
"37694",0.2
"37695",0.15
"37696",0.22
"37697",0.11
"37698",0.16
"37699",0.22
"37700",0.17
"37701",0.22
"37702",0.17
"37703",0.18
"37704",0.11
"37705",0.15
"37706",0.26
"37707",0.12
"37708",0.18
"37709",0.21
"37710",0.17
"37711",0.17
"37712",0.16
"37713",0.14
"37714",0.06
"37715",0.16
"37716",0.2
"37717",0.31
"37718",0.14
"37719",0.15
"37720",0.25
"37721",0.19
"37722",0.5
"37723",0.36
"37724",0.34
"37725",0.28
"37726",0.11
"37727",0.13
"37728",0.1
"37729",0.16
"37730",0.15
"37731",0.19
"37732",0.17
"37733",0.23
"37734",0.12
"37735",0.36
"37736",0.32
"37737",0.19
"37738",0.12
"37739",0.1
"37740",0.17
"37741",0.18
"37742",0.16
"37743",0.09
"37744",0.19
"37745",0.09
"37746",0.1
"37747",0.18
"37748",0.15
"37749",0.28
"37750",0.28
"37751",0.17
"37752",0.15
"37753",0.19
"37754",0.27
"37755",0.14
"37756",0.14
"37757",0.12
"37758",0.15
"37759",0.29
"37760",0.14
"37761",0.26
"37762",0.33
"37763",0.36
"37764",0.3
"37765",0.1
"37766",0.23
"37767",0.14
"37768",0.29
"37769",0.2
"37770",0.27
"37771",0.2
"37772",0.25
"37773",0.07
"37774",0.14
"37775",0.14
"37776",0.15
"37777",0.11
"37778",0.18
"37779",0.11
"37780",0.18
"37781",0.18
"37782",0.06
"37783",0.14
"37784",0.08
"37785",0.3
"37786",0.15
"37787",0.24
"37788",0.19
"37789",0.13
"37790",0.51
"37791",0.13
"37792",0.14
"37793",0.13
"37794",0.21
"37795",0.12
"37796",0.19
"37797",0.1
"37798",0.21
"37799",0.24
"37800",0.32
"37801",0.17
"37802",0.37
"37803",0.11
"37804",0.12
"37805",0.41
"37806",0.17
"37807",0.23
"37808",0.2
"37809",0.22
"37810",0.14
"37811",0.17
"37812",0.22
"37813",0.11
"37814",0.19
"37815",0.06
"37816",0.13
"37817",0.14
"37818",0.05
"37819",0.13
"37820",0.41
"37821",0.31
"37822",0.31
"37823",0.49
"37824",0.44
"37825",0.32
"37826",0.22
"37827",0.58
"37828",0.28
"37829",0.16
"37830",0.23
"37831",0.23
"37832",0.22
"37833",0.29
"37834",0.25
"37835",0.49
"37836",0.2
"37837",0.18
"37838",0.34
"37839",0.2
"37840",0.4
"37841",0.3
"37842",0.33
"37843",0.35
"37844",0.5
"37845",0.29
"37846",0.22
"37847",0.27
"37848",0.25
"37849",0.24
"37850",0.26
"37851",0.35
"37852",0.27
"37853",0.34
"37854",0.36
"37855",0.28
"37856",0.39
"37857",0.21
"37858",0.25
"37859",0.23
"37860",0.28
"37861",0.28
"37862",0.18
"37863",0.52
"37864",0.15
"37865",0.26
"37866",0.24
"37867",0.25
"37868",0.36
"37869",0.22
"37870",0.32
"37871",0.89
"37872",0.46
"37873",0.2
"37874",0.34
"37875",0.24
"37876",0.56
"37877",0.6
"37878",0.25
"37879",0.26
"37880",0.31
"37881",0.3
"37882",0.65
"37883",0.35
"37884",0.85
"37885",0.28
"37886",0.31
"37887",0.68
"37888",0.33
"37889",0.3
"37890",0.34
"37891",0.24
"37892",0.33
"37893",0.25
"37894",0.32
"37895",0.49
"37896",0.53
"37897",0.32
"37898",0.36
"37899",0.26
"37900",0.36
"37901",0.51
"37902",0.39
"37903",0.48
"37904",0.23
"37905",0.51
"37906",0.29
"37907",0.48
"37908",0.3
"37909",0.32
"37910",0.3
"37911",0.34
"37912",0.51
"37913",0.46
"37914",0.13
"37915",0.35
"37916",0.23
"37917",0.3
"37918",0.5
"37919",0.19
"37920",0.32
"37921",0.31
"37922",0.49
"37923",0.27
"37924",0.77
"37925",0.34
"37926",0.26
"37927",0.27
"37928",0.53
"37929",0.31
"37930",0.34
"37931",0.31
"37932",0.41
"37933",0.27
"37934",0.3
"37935",0.39
"37936",0.88
"37937",0.34
"37938",0.26
"37939",0.28
"37940",0.39
"37941",0.34
"37942",0.35
"37943",0.31
"37944",0.38
"37945",0.37
"37946",0.43
"37947",0.3
"37948",0.37
"37949",0.31
"37950",0.65
"37951",0.15
"37952",0.22
"37953",0.16
"37954",0.16
"37955",0.46
"37956",0.25
"37957",0.64
"37958",0.22
"37959",0.1
"37960",0.23
"37961",0.27
"37962",0.5
"37963",0.28
"37964",0.54
"37965",0.18
"37966",0.42
"37967",0.12
"37968",0.26
"37969",0.56
"37970",0.2
"37971",0.39
"37972",0.07
"37973",0.36
"37974",0.12
"37975",0.18
"37976",0.24
"37977",0.1
"37978",0.22
"37979",0.35
"37980",0.1
"37981",0.29
"37982",0.17
"37983",0.27
"37984",0.32
"37985",0.16
"37986",0.28
"37987",0.23
"37988",0.22
"37989",0.11
"37990",0.16
"37991",0.53
"37992",0.23
"37993",0.27
"37994",0.39
"37995",0.13
"37996",0.36
"37997",0.13
"37998",0.27
"37999",0.15
"38000",0.29
"38001",0.22
"38002",0.17
"38003",0.39
"38004",0.36
"38005",0.26
"38006",0.22
"38007",0.15
"38008",0.12
"38009",0.24
"38010",0.33
"38011",0.25
"38012",0.14
"38013",0.54
"38014",0.34
"38015",0.3
"38016",0.4
"38017",0.12
"38018",0.11
"38019",0.71
"38020",0.53
"38021",0.19
"38022",0.37
"38023",0.48
"38024",0.23
"38025",0.23
"38026",0.19
"38027",0.17
"38028",0.17
"38029",0.2
"38030",0.22
"38031",0.19
"38032",0.33
"38033",0.22
"38034",0.17
"38035",0.11
"38036",0.17
"38037",0.3
"38038",0.27
"38039",0.23
"38040",0.2
"38041",0.16
"38042",0.21
"38043",0.19
"38044",0.59
"38045",0.2
"38046",0.24
"38047",0.13
"38048",0.06
"38049",0.26
"38050",0.37
"38051",0.24
"38052",0.42
"38053",0.17
"38054",0.07
"38055",0.44
"38056",0.18
"38057",0.13
"38058",0.17
"38059",0.15
"38060",0.3
"38061",0.25
"38062",0.16
"38063",0.14
"38064",0.36
"38065",0.18
"38066",0.6
"38067",0.23
"38068",0.09
"38069",0.44
"38070",0.41
"38071",0.07
"38072",0.16
"38073",0.14
"38074",0.18
"38075",0.1
"38076",0.24
"38077",0.47
"38078",0.17
"38079",0.13
"38080",0.16
"38081",0.3
"38082",0.11
"38083",0.25
"38084",0.23
"38085",0.15
"38086",0.31
"38087",0.17
"38088",0.12
"38089",0.07
"38090",0.25
"38091",0.23
"38092",0.26
"38093",0.3
"38094",0.42
"38095",0.5
"38096",0.26
"38097",0.19
"38098",0.37
"38099",0.22
"38100",0.37
"38101",0.26
"38102",0.38
"38103",0.68
"38104",0.32
"38105",0.23
"38106",0.31
"38107",0.23
"38108",0.25
"38109",0.22
"38110",0.3
"38111",0.36
"38112",0.31
"38113",0.57
"38114",0.28
"38115",0.21
"38116",0.27
"38117",0.25
"38118",0.46
"38119",0.37
"38120",0.27
"38121",0.24
"38122",0.32
"38123",0.29
"38124",0.35
"38125",0.42
"38126",0.3
"38127",0.24
"38128",0.24
"38129",0.61
"38130",0.3
"38131",0.41
"38132",0.33
"38133",0.31
"38134",0.38
"38135",0.3
"38136",0.3
"38137",0.48
"38138",0.32
"38139",0.49
"38140",0.34
"38141",0.33
"38142",0.27
"38143",0.36
"38144",0.27
"38145",0.35
"38146",0.25
"38147",0.43
"38148",0.6
"38149",0.25
"38150",0.24
"38151",0.38
"38152",0.33
"38153",0.31
"38154",0.62
"38155",0.21
"38156",0.56
"38157",0.5
"38158",0.27
"38159",0.28
"38160",0.3
"38161",0.4
"38162",0.5
"38163",0.66
"38164",0.54
"38165",0.6
"38166",0.4
"38167",0.38
"38168",0.51
"38169",0.35
"38170",0.44
"38171",0.67
"38172",0.45
"38173",0.22
"38174",0.34
"38175",0.58
"38176",0.4
"38177",0.28
"38178",0.27
"38179",0.39
"38180",0.25
"38181",0.4
"38182",0.23
"38183",0.39
"38184",0.39
"38185",0.23
"38186",0.63
"38187",0.38
"38188",0.34
"38189",0.37
"38190",0.32
"38191",0.33
"38192",0.42
"38193",0.3
"38194",0.24
"38195",0.28
"38196",0.32
"38197",0.35
"38198",0.38
"38199",0.53
"38200",0.27
"38201",0.28
"38202",0.36
"38203",0.26
"38204",0.43
"38205",0.48
"38206",0.76
"38207",0.36
"38208",0.21
"38209",0.65
"38210",0.65
"38211",0.27
"38212",0.48
"38213",0.33
"38214",0.49
"38215",0.34
"38216",0.73
"38217",0.36
"38218",0.53
"38219",0.56
"38220",0.37
"38221",0.35
"38222",0.46
"38223",0.25
"38224",0.6
"38225",0.44
"38226",0.29
"38227",0.09
"38228",0.24
"38229",0.34
"38230",0.14
"38231",0.21
"38232",0.35
"38233",0.27
"38234",0.08
"38235",0.06
"38236",0.09
"38237",0.24
"38238",0.16
"38239",0.56
"38240",0.14
"38241",0.23
"38242",0.2
"38243",0.37
"38244",0.27
"38245",0.38
"38246",0.2
"38247",0.08
"38248",0.27
"38249",0.18
"38250",0.27
"38251",0.33
"38252",0.19
"38253",0.17
"38254",0.34
"38255",0.16
"38256",0.19
"38257",0.46
"38258",0.06
"38259",0.16
"38260",0.15
"38261",0.21
"38262",0.43
"38263",0.09
"38264",0.12
"38265",0.14
"38266",0.13
"38267",0.27
"38268",0.2
"38269",0.14
"38270",0.43
"38271",0.18
"38272",0.19
"38273",0.17
"38274",0.25
"38275",0.15
"38276",0.15
"38277",0.21
"38278",0.13
"38279",0.19
"38280",0.1
"38281",0.3
"38282",0.41
"38283",0.2
"38284",0.17
"38285",0.16
"38286",0.15
"38287",0.19
"38288",0.13
"38289",0.08
"38290",0.08
"38291",0.14
"38292",0.26
"38293",0.16
"38294",0.13
"38295",0.22
"38296",0.09
"38297",0.14
"38298",0.06
"38299",0.12
"38300",0.14
"38301",0.3
"38302",0.15
"38303",0.14
"38304",0.28
"38305",0.24
"38306",0.23
"38307",0.14
"38308",0.42
"38309",0.11
"38310",0.14
"38311",0.94
"38312",0.25
"38313",0.14
"38314",0.38
"38315",0.15
"38316",0.14
"38317",0.3
"38318",0.16
"38319",0.11
"38320",0.2
"38321",0.26
"38322",0.07
"38323",0.28
"38324",0.41
"38325",0.08
"38326",0.18
"38327",0.45
"38328",0.21
"38329",0.12
"38330",0.11
"38331",0.18
"38332",0.31
"38333",0.12
"38334",0.19
"38335",0.16
"38336",0.25
"38337",0.56
"38338",0.07
"38339",0.09
"38340",0.18
"38341",0.3
"38342",0.2
"38343",0.15
"38344",0.12
"38345",0.22
"38346",0.16
"38347",0.21
"38348",0.11
"38349",0.21
"38350",0.13
"38351",0.15
"38352",0.25
"38353",0.13
"38354",0.33
"38355",0.19
"38356",0.25
"38357",0.18
"38358",0.1
"38359",0.19
"38360",0.24
"38361",0.13
"38362",0.19
"38363",0.3
"38364",0.07
"38365",0.1
"38366",0.08
"38367",0.25
"38368",0.13
"38369",0.14
"38370",0.24
"38371",0.33
"38372",0.69
"38373",0.28
"38374",0.44
"38375",0.38
"38376",0.42
"38377",0.29
"38378",0.31
"38379",0.25
"38380",0.59
"38381",0.41
"38382",0.45
"38383",0.24
"38384",0.27
"38385",0.46
"38386",0.32
"38387",0.5
"38388",0.42
"38389",0.34
"38390",0.23
"38391",0.85
"38392",0.24
"38393",0.22
"38394",0.24
"38395",0.3
"38396",0.35
"38397",0.42
"38398",0.36
"38399",0.26
"38400",0.22
"38401",0.29
"38402",0.56
"38403",0.26
"38404",0.26
"38405",0.24
"38406",0.33
"38407",0.34
"38408",0.27
"38409",0.33
"38410",0.29
"38411",0.24
"38412",0.32
"38413",0.31
"38414",0.31
"38415",0.59
"38416",0.28
"38417",0.27
"38418",0.35
"38419",0.29
"38420",0.28
"38421",0.41
"38422",0.34
"38423",0.21
"38424",0.26
"38425",0.3
"38426",0.35
"38427",0.4
"38428",0.27
"38429",0.49
"38430",0.65
"38431",0.29
"38432",0.77
"38433",0.28
"38434",0.25
"38435",0.36
"38436",0.27
"38437",0.52
"38438",0.27
"38439",0.29
"38440",0.44
"38441",0.26
"38442",0.31
"38443",0.31
"38444",0.27
"38445",0.56
"38446",0.36
"38447",0.23
"38448",0.34
"38449",0.44
"38450",0.2
"38451",0.35
"38452",0.32
"38453",0.47
"38454",0.22
"38455",0.22
"38456",0.24
"38457",0.55
"38458",0.25
"38459",0.34
"38460",0.44
"38461",0.34
"38462",0.28
"38463",0.37
"38464",0.98
"38465",0.29
"38466",0.37
"38467",0.25
"38468",0.29
"38469",0.34
"38470",0.35
"38471",0.26
"38472",0.24
"38473",0.46
"38474",0.29
"38475",0.38
"38476",0.26
"38477",0.5
"38478",0.33
"38479",0.34
"38480",0.19
"38481",0.25
"38482",0.48
"38483",0.32
"38484",0.4
"38485",0.29
"38486",0.28
"38487",0.23
"38488",0.22
"38489",0.33
"38490",0.26
"38491",0.32
"38492",0.31
"38493",0.48
"38494",0.55
"38495",0.22
"38496",0.35
"38497",0.26
"38498",0.7
"38499",0.28
"38500",0.28
"38501",0.47
"38502",0.2
"38503",0.47
"38504",0.11
"38505",0.14
"38506",0.2
"38507",0.23
"38508",0.19
"38509",0.56
"38510",0.28
"38511",0.1
"38512",0.25
"38513",0.23
"38514",0.42
"38515",0.45
"38516",0.25
"38517",0.24
"38518",0.44
"38519",0.45
"38520",0.1
"38521",0.16
"38522",0.31
"38523",0.27
"38524",0.18
"38525",0.19
"38526",0.25
"38527",0.22
"38528",0.14
"38529",0.19
"38530",0.53
"38531",0.26
"38532",0.22
"38533",0.15
"38534",0.17
"38535",0.13
"38536",0.15
"38537",0.2
"38538",0.22
"38539",0.28
"38540",0.22
"38541",0.2
"38542",0.09
"38543",0.06
"38544",0.11
"38545",0.51
"38546",0.77
"38547",0.4
"38548",0.1
"38549",0.15
"38550",0.33
"38551",0.26
"38552",0.32
"38553",0.2
"38554",0.13
"38555",0.29
"38556",0.09
"38557",0.2
"38558",0.2
"38559",0.13
"38560",0.12
"38561",0.13
"38562",0.31
"38563",0.19
"38564",0.37
"38565",0.21
"38566",0.34
"38567",0.14
"38568",0.15
"38569",0.21
"38570",0.44
"38571",0.35
"38572",0.17
"38573",0.16
"38574",0.52
"38575",0.25
"38576",0.33
"38577",0.2
"38578",0.35
"38579",0.28
"38580",0.35
"38581",0.23
"38582",0.25
"38583",0.14
"38584",0.18
"38585",0.27
"38586",0.19
"38587",0.23
"38588",0.24
"38589",0.12
"38590",0.18
"38591",0.37
"38592",0.2
"38593",0.25
"38594",0.12
"38595",0.12
"38596",0.26
"38597",0.31
"38598",0.18
"38599",0.2
"38600",0.25
"38601",0.12
"38602",0.11
"38603",0.25
"38604",0.16
"38605",0.25
"38606",0.2
"38607",0.09
"38608",0.19
"38609",0.13
"38610",0.05
"38611",0.5
"38612",0.13
"38613",0.49
"38614",0.28
"38615",0.25
"38616",0.29
"38617",0.28
"38618",0.16
"38619",0.12
"38620",0.41
"38621",0.12
"38622",0.29
"38623",0.23
"38624",0.05
"38625",0.29
"38626",0.17
"38627",0.17
"38628",0.09
"38629",0.17
"38630",0.16
"38631",0.41
"38632",0.12
"38633",0.42
"38634",0.15
"38635",0.13
"38636",0.29
"38637",0.22
"38638",0.27
"38639",0.28
"38640",0.22
"38641",0.11
"38642",0.13
"38643",0.29
"38644",0.18
"38645",0.4
"38646",0.09
"38647",0.17
"38648",0.3
"38649",0.53
"38650",0.33
"38651",0.26
"38652",0.54
"38653",0.35
"38654",0.35
"38655",0.41
"38656",0.41
