"","eip"
"3915",0.21
"3916",0.28
"3917",0.19
"3918",0.44
"3919",0.21
"3920",0.44
"3921",0.13
"3922",0.14
"3923",0.27
"3924",0.13
"3925",0.33
"3926",0.49
"3927",0.44
"3928",0.43
"3929",0.13
"3930",0.39
"3931",0.13
"3932",0.18
"3933",0.76
"3934",0.24
"3935",0.14
"3936",0.23
"3937",0.12
"3938",0.16
"3939",0.15
"3940",1
"3941",0.17
"3942",0.36
"3943",0.59
"3944",0.21
"3945",0.13
"3946",0.18
"3947",0.15
"3948",0.16
"3949",0.22
"3950",0.07
"3951",0.2
"3952",0.24
"3953",0.18
"3954",0.17
"3955",0.15
"3956",0.22
"3957",0.29
"3958",0.19
"3959",0.27
"3960",0.17
"3961",0.58
"3962",0.18
"3963",0.1
"3964",0.23
"3965",0.13
"3966",0.16
"3967",0.16
"3968",0.08
"3969",0.11
"3970",0.08
"3971",0.11
"3972",0.23
"3973",0.32
"3974",0.11
"3975",0.17
"3976",0.21
"3977",0.09
"3978",0.12
"3979",0.2
"3980",0.2
"3981",0.15
"3982",0.16
"3983",0.23
"3984",0.14
"3985",0.17
"3986",0.1
"3987",0.31
"3988",0.11
"3989",0.13
"3990",0.28
"3991",0.28
"3992",0.6
"3993",0.19
"3994",0.22
"3995",0.51
"3996",0.21
"3997",0.42
"3998",0.14
"3999",0.66
"4000",0.1
"4001",0.21
"4002",0.16
"4003",0.13
"4004",0.45
"4005",0.25
"4006",0.18
"4007",0.49
"4008",0.2
"4009",0.34
"4010",0.13
"4011",0.18
"4012",0.17
"4013",0.21
"4014",0.12
"4015",0.21
"4016",0.16
"4017",0.4
"4018",0.37
"4019",0.79
"4020",0.26
"4021",0.53
"4022",0.28
"4023",0.24
"4024",0.71
"4025",0.35
"4026",0.17
"4027",0.24
"4028",0.17
"4029",0.1
"4030",0.15
"4031",0.19
"4032",0.29
"4033",0.46
"4034",0.15
"4035",0.38
"4036",0.15
"4037",0.3
"4038",0.18
"4039",0.19
"4040",0.2
"4041",0.08
"4042",0.33
"4043",0.51
"4044",0.18
"4045",0.16
"4046",0.5
"4047",0.29
"4048",0.29
"4049",0.39
"4050",0.14
"4051",0.14
"4052",0.12
"4053",0.15
"4054",0.16
"4055",0.24
"4056",0.35
"4057",0.27
"4058",0.45
"4059",0.17
"4060",0.61
"4061",0.21
"4062",0.17
"4063",0.35
"4064",0.64
"4065",0.52
"4066",0.57
"4067",0.6
"4068",0.2
"4069",0.18
"4070",0.32
"4071",0.32
"4072",0.97
"4073",0.57
"4074",0.22
"4075",0.23
"4076",0.26
"4077",0.64
"4078",0.17
"4079",0.17
"4080",0.22
"4081",0.14
"4082",0.32
"4083",0.17
"4084",0.26
"4085",0.14
"4086",0.17
"4087",0.11
"4088",0.13
"4089",0.26
"4090",0.15
"4091",0.4
"4092",0.68
"4093",0.2
"4094",0.27
"4095",0.12
"4096",0.21
"4097",0.1
"4098",0.16
"4099",0.04
"4100",0.44
"4101",0.18
"4102",0.13
"4103",0.43
"4104",0.31
"4105",0.68
"4106",0.1
"4107",0.21
"4108",0.61
"4109",0.13
"4110",0.13
"4111",0.16
"4112",0.48
"4113",0.22
"4114",0.36
"4115",0.16
"4116",0.09
"4117",0.21
"4118",0.17
"4119",0.23
"4120",0.33
"4121",0.21
"4122",0.21
"4123",0.39
"4124",0.08
"4125",0.16
"4126",0.49
"4127",0.11
"4128",0.65
"4129",0.12
"4130",0.18
"4131",0.21
"4132",0.12
"4133",0.24
"4134",0.16
"4135",0.43
"4136",0.26
"4137",0.12
"4138",0.18
"4139",0.15
"4140",0.13
"4141",0.2
"4142",0.18
"4143",0.16
"4144",0.11
"4145",0.09
"4146",0.06
"4147",0.17
"4148",0.13
"4149",0.17
"4150",0.48
"4151",0.07
"4152",0.35
"4153",0.33
"4154",0.27
"4155",0.17
"4156",0.15
"4157",0.47
"4158",0.24
"4159",0.43
"4160",0.3
"4161",0.57
"4162",0.22
"4163",0.34
"4164",0.3
"4165",0.21
"4166",0.33
"4167",0.16
"4168",0.21
"4169",0.44
"4170",0.7
"4171",0.13
"4172",0.4
"4173",0.22
"4174",0.18
"4175",0.27
"4176",0.4
"4177",0.93
"4178",1
"4179",0.1
"4180",0.1
"4181",0.32
"4182",0.36
"4183",0.21
"4184",0.55
"4185",0.16
"4186",0.13
"4187",0.19
"4188",0.24
"4189",0.28
"4190",0.33
"4191",0.48
"4192",0.53
"4193",0.15
"4194",0.42
"4195",0.18
"4196",0.25
"4197",0.29
"4198",0.41
"4199",0.45
"4200",0.45
"4201",0.65
"4202",0.12
"4203",0.15
"4204",0.48
"4205",0.32
"4206",0.2
"4207",0.3
"4208",0.26
"4209",0.57
"4210",0.48
"4211",0.07
"4212",0.28
"4213",0.27
"4214",0.16
"4215",0.26
"4216",0.13
"4217",0.24
"4218",0.67
"4219",0.19
"4220",0.52
"4221",0.34
"4222",0.11
"4223",0.56
"4224",0.4
"4225",0.59
"4226",0.1
"4227",0.26
"4228",0.17
"4229",0.47
"4230",0.25
"4231",0.29
"4232",0.23
"4233",0.56
"4234",0.14
"4235",0.59
"4236",0.24
"4237",0.14
"4238",0.7
"4239",0.08
"4240",0.22
"4241",0.17
"4242",0.23
"4243",0.22
"4244",0.29
"4245",0.15
"4246",0.29
"4247",0.2
"4248",0.19
"4249",0.16
"4250",0.19
"4251",0.11
"4252",0.2
"4253",0.28
"4254",0.28
"4255",0.17
"4256",0.12
"4257",0.18
"4258",0.32
"4259",0.16
"4260",0.17
"4261",0.28
"4262",0.24
"4263",0.13
"4264",0.59
"4265",0.22
"4266",0.19
"4267",0.25
"4268",0.13
"4269",0.14
"4270",0.63
"4271",0.34
"4272",0.09
"4273",0.17
"4274",0.31
"4275",0.17
"4276",0.33
"4277",0.16
"4278",0.8
"4279",0.16
"4280",0.2
"4281",0.25
"4282",0.17
"4283",0.27
"4284",0.22
"4285",0.18
"4286",0.3
"4287",0.14
"4288",0.19
"4289",0.1
"4290",0.11
"4291",0.26
"4292",0.2
"4293",0.15
"4294",0.24
"4295",0.29
"4296",0.69
"4297",0.2
"4298",0.18
"4299",0.18
"4300",0.19
"4301",0.13
"4302",0.12
"4303",0.04
"4304",0.14
"4305",0.14
"4306",0.15
"4307",0.17
"4308",0.46
"4309",0.23
"4310",0.21
"4311",0.65
"4312",0.56
"4313",0.19
"4314",0.17
"4315",0.23
"4316",0.12
"4317",0.1
"4318",0.25
"4319",0.15
"4320",0.5
"4321",0.23
"4322",0.66
"4323",0.27
"4324",0.24
"4325",0.79
"4326",0.1
"4327",0.25
"4328",0.15
"4329",0.21
"4330",0.45
"4331",0.28
"4332",0.35
"4333",0.27
"4334",0.2
"4335",0.13
"4336",0.29
"4337",0.08
"4338",0.23
"4339",0.14
"4340",0.09
"4341",0.19
"4342",0.45
"4343",0.17
"4344",0.14
"4345",0.18
"4346",0.12
"4347",0.28
"4348",0.21
"4349",0.54
"4350",0.11
"4351",0.13
"4352",0.08
"4353",0.19
"4354",0.11
"4355",0.19
"4356",0.18
"4357",0.08
"4358",0.17
"4359",0.37
"4360",0.87
"4361",0.1
"4362",0.11
"4363",0.21
"4364",0.7
"4365",0.13
"4366",0.12
"4367",0.25
"4368",0.31
"4369",0.27
"4370",0.49
"4371",0.33
"4372",0.26
"4373",0.22
"4374",0.35
"4375",0.52
"4376",0.21
"4377",0.21
"4378",0.19
"4379",0.33
"4380",0.28
"4381",0.16
"4382",0.25
"4383",0.25
"4384",0.15
"4385",0.19
"4386",0.21
"4387",0.36
"4388",0.24
"4389",0.17
"4390",0.68
"4391",0.3
"4392",0.24
"4393",0.31
"4394",0.2
"4395",0.3
"4396",0.15
"4397",0.37
"4398",0.21
"4399",0.14
"4400",0.2
"4401",0.15
"4402",0.22
"4403",0.69
"4404",0.35
"4405",0.42
"4406",0.18
"4407",0.59
"4408",0.18
"4409",0.21
"4410",0.47
"4411",0.21
"4412",0.29
"4413",0.33
"4414",0.41
"4415",0.12
"4416",0.43
"4417",0.2
"4418",0.23
"4419",0.38
"4420",0.22
"4421",0.26
"4422",0.39
"4423",0.29
"4424",0.26
"4425",0.45
"4426",0.53
"4427",0.13
"4428",0.25
"4429",0.45
"4430",0.23
"4431",0.36
"4432",0.48
"4433",0.13
"4434",0.19
"4435",0.17
"4436",0.43
"4437",0.24
"4438",0.23
"4439",0.21
"4440",0.27
"4441",0.19
"4442",0.33
"4443",0.13
"4444",0.62
"4445",0.23
"4446",0.39
"4447",0.26
"4448",0.19
"4449",0.12
"4450",0.12
"4451",0.12
"4452",0.37
"4453",0.16
"4454",0.2
"4455",0.31
"4456",0.25
"4457",0.24
"4458",0.3
"4459",0.46
"4460",0.15
"4461",0.39
"4462",0.22
"4463",0.49
"4464",0.38
"4465",0.24
"4466",0.15
"4467",0.12
"4468",0.35
"4469",0.23
"4470",0.24
"4471",0.17
"4472",0.23
"4473",0.1
"4474",0.19
"4475",0.22
"4476",0.16
"4477",0.46
"4478",0.24
"4479",0.19
"4480",0.36
"4481",0.13
"4482",0.17
"4483",0.17
"4484",0.52
"4485",0.08
"4486",0.4
"4487",0.13
"4488",0.4
"4489",0.19
"4490",0.16
"4491",0.2
"4492",0.19
"4493",0.12
"4494",0.25
"4495",0.4
"4496",0.18
"4497",0.29
"4498",0.24
"4499",0.14
"4500",0.65
"4501",0.11
"4502",0.78
"4503",0.31
"4504",0.28
"4505",0.25
"4506",0.15
"4507",0.17
"4508",0.25
"4509",0.23
"4510",0.36
"4511",0.25
"4512",0.72
"4513",0.3
"4514",0.46
"4515",0.26
"4516",0.14
"4517",0.49
"4518",0.2
"4519",0.42
"4520",0.22
"4521",0.16
"4522",0.06
"4523",0.28
"4524",0.38
"4525",0.31
"4526",0.19
"4527",0.14
"4528",0.2
"4529",0.22
"4530",0.2
"4531",0.18
"4532",0.16
"4533",0.2
"4534",0.17
"4535",0.12
"4536",0.25
"4537",0.2
"4538",0.24
"4539",0.12
"4540",0.16
"4541",0.17
"4542",0.26
"4543",0.52
"4544",0.15
"4545",0.58
"4546",0.14
"4547",0.12
"4548",0.51
"4549",0.27
"4550",0.17
"4551",0.49
"4552",0.37
"4553",0.23
"4554",0.25
"4555",0.12
"4556",0.31
"4557",0.16
"4558",1
"4559",0.27
"4560",0.38
"4561",0.12
"4562",0.17
"4563",0.36
"4564",0.29
"4565",0.06
"4566",0.22
"4567",0.28
"4568",0.34
"4569",0.22
"4570",0.24
"4571",0.11
"4572",0.09
"4573",0.21
"4574",0.31
"4575",0.32
"4576",0.15
"4577",0.13
"4578",0.07
"4579",0.12
"4580",0.15
"4581",0.33
"4582",0.14
"4583",0.14
"4584",0.04
"4585",0.14
"4586",0.11
"4587",0.34
"4588",0.34
"4589",0.14
"4590",0.11
"4591",0.12
"4592",0.41
"4593",0.54
"4594",0.11
"4595",0.09
"4596",0.22
"4597",0.15
"4598",0.16
"4599",0.16
"4600",0.37
"4601",0.23
"4602",0.29
"4603",0.25
"4604",0.2
"4605",0.12
"4606",0.1
"4607",0.19
"4608",0.06
"4609",0.17
"4610",0.12
"4611",0.13
"4612",0.2
"4613",0.09
"4614",0.33
"4615",0.48
"4616",0.22
"4617",0.27
"4618",0.23
"4619",0.21
"4620",0.1
"4621",0.06
"4622",0.11
"4623",0.13
"4624",0.07
"4625",0.38
"4626",0.15
"4627",0.38
"4628",0.24
"4629",0.21
"4630",0.19
"4631",0.23
"4632",0.16
"4633",0.1
"4634",0.16
"4635",0.17
"4636",0.13
"4637",0.43
"4638",0.27
"4639",0.3
"4640",0.08
"4641",0.14
"4642",0.2
"4643",0.16
"4644",0.21
"4645",0.23
"4646",0.28
"4647",0.66
"4648",0.49
"4649",0.27
"4650",0.25
"4651",0.11
"4652",0.31
"4653",0.22
"4654",0.27
"4655",0.18
"4656",0.18
"4657",0.27
"4658",0.85
"4659",0.35
"4660",0.97
"4661",0.15
"4662",0.29
"4663",0.35
"4664",0.93
"4665",0.68
"4666",0.73
"4667",0.84
"4668",0.27
"4669",0.16
"4670",0.59
"4671",0.64
"4672",0.27
"4673",0.28
"4674",0.6
"4675",0.56
"4676",0.22
"4677",0.13
"4678",0.37
"4679",0.65
"4680",0.4
"4681",0.21
"4682",0.67
"4683",0.42
"4684",0.5
"4685",0.73
"4686",0.41
"4687",0.42
"4688",0.35
"4689",0.72
"4690",0.37
"4691",0.84
"4692",0.8
"4693",0.56
"4694",0.27
"4695",0.97
"4696",0.43
"4697",0.68
"4698",0.43
"4699",0.99
"4700",0.24
"4701",0.55
"4702",0.28
"4703",0.17
"4704",0.26
"4705",0.09
"4706",0.64
"4707",0.81
"4708",0.45
"4709",0.28
"4710",0.57
"4711",0.17
"4712",0.25
"4713",0.45
"4714",0.3
"4715",0.6
"4716",0.47
"4717",0.14
"4718",0.07
"4719",0.73
"4720",0.27
"4721",0.19
"4722",0.18
"4723",0.23
"4724",0.94
"4725",0.53
"4726",0.39
"4727",0.76
"4728",0.39
"4729",0.26
"4730",0.18
"4731",0.95
"4732",0.17
"4733",0.17
"4734",0.88
"4735",0.5
"4736",0.36
"4737",0.73
"4738",1
"4739",0.91
"4740",0.88
"4741",0.83
"4742",0.65
"4743",0.55
"4744",0.57
"4745",0.12
"4746",0.66
"4747",0.6
"4748",0.52
"4749",0.51
"4750",0.48
"4751",1
"4752",0.33
"4753",0.32
"4754",0.5
"4755",0.2
"4756",0.16
"4757",0.49
"4758",0.21
"4759",0.18
"4760",0.37
"4761",0.23
"4762",0.42
"4763",0.37
"4764",0.47
"4765",0.38
"4766",0.48
"4767",0.26
"4768",0.16
"4769",0.15
"4770",0.44
"4771",0.33
"4772",0.16
"4773",0.27
"4774",0.31
"4775",0.45
"4776",0.17
"4777",0.57
"4778",0.23
"4779",0.08
"4780",0.29
"4781",0.19
"4782",0.3
"4783",0.17
"4784",0.14
"4785",0.13
"4786",0.23
"4787",0.09
"4788",0.29
"4789",0.14
"4790",0.2
"4791",0.24
"4792",0.42
"4793",0.09
"4794",0.34
"4795",0.18
"4796",0.43
"4797",0.15
"4798",0.47
"4799",0.84
"4800",0.49
"4801",0.12
"4802",0.14
"4803",0.18
"4804",0.24
"4805",0.14
"4806",0.19
"4807",0.19
"4808",0.37
"4809",0.5
"4810",0.29
"4811",0.35
"4812",0.22
"4813",0.39
"4814",0.24
"4815",0.31
"4816",0.3
"4817",0.26
"4818",0.18
"4819",0.13
"4820",0.37
"4821",0.23
"4822",0.2
"4823",0.19
"4824",0.33
"4825",0.13
"4826",0.16
"4827",0.1
"4828",0.17
"4829",0.14
"4830",0.16
"4831",0.23
"4832",0.21
"4833",0.1
"4834",0.09
"4835",0.28
"4836",0.19
"4837",0.16
"4838",0.18
"4839",0.15
"4840",0.13
"4841",0.19
"4842",0.19
"4843",0.18
"4844",0.14
"4845",0.18
"4846",0.17
"4847",0.24
"4848",0.28
"4849",0.21
"4850",0.18
"4851",0.18
"4852",0.22
"4853",0.38
"4854",0.26
"4855",0.32
"4856",0.34
"4857",0.2
"4858",0.28
"4859",0.23
"4860",0.2
"4861",0.39
"4862",0.24
"4863",0.6
"4864",0.23
"4865",0.18
"4866",0.25
"4867",0.18
"4868",0.39
"4869",0.14
"4870",0.37
"4871",0.22
"4872",0.49
"4873",0.34
"4874",0.15
"4875",0.18
"4876",0.11
"4877",0.4
"4878",0.16
"4879",0.17
"4880",0.2
"4881",0.17
"4882",0.32
"4883",0.09
"4884",0.21
"4885",0.17
"4886",0.15
"4887",0.17
"4888",0.13
"4889",0.32
"4890",0.45
"4891",0.13
"4892",0.28
"4893",0.34
"4894",0.18
"4895",0.14
"4896",0.48
"4897",0.4
"4898",0.27
"4899",0.18
"4900",0.14
"4901",0.2
"4902",0.32
"4903",0.1
"4904",0.13
"4905",0.13
"4906",0.25
"4907",0.2
"4908",0.14
"4909",0.53
"4910",0.29
"4911",0.32
"4912",0.42
"4913",0.29
"4914",0.18
"4915",0.25
"4916",0.21
"4917",0.19
"4918",0.28
"4919",0.14
"4920",0.15
"4921",0.13
"4922",0.23
"4923",0.1
"4924",0.19
"4925",0.08
"4926",0.19
"4927",0.17
"4928",0.25
"4929",0.22
"4930",0.2
"4931",0.29
"4932",0.19
"4933",0.21
"4934",0.17
"4935",0.14
"4936",0.11
"4937",0.1
"4938",0.33
"4939",0.16
"4940",0.16
"4941",0.16
"4942",0.54
"4943",0.38
"4944",0.21
"4945",0.09
"4946",0.15
"4947",0.31
"4948",0.12
"4949",0.35
"4950",0.18
"4951",0.17
"4952",0.49
"4953",0.21
"4954",0.22
"4955",0.16
"4956",0.12
"4957",0.14
"4958",0.14
"4959",0.19
"4960",0.54
"4961",0.19
"4962",0.16
"4963",0.18
"4964",0.32
"4965",0.4
"4966",0.23
"4967",0.3
"4968",0.17
"4969",0.37
"4970",0.36
"4971",0.42
"4972",0.7
"4973",0.14
"4974",0.12
"4975",0.1
"4976",0.15
"4977",0.17
"4978",0.26
"4979",0.13
"4980",0.11
"4981",0.25
"4982",0.19
"4983",0.26
"4984",0.28
"4985",0.32
"4986",0.4
"4987",0.29
"4988",0.31
"4989",0.35
"4990",0.29
"4991",0.24
"4992",0.07
"4993",0.11
"4994",0.15
"4995",0.57
"4996",0.5
"4997",0.11
"4998",0.23
"4999",0.18
"5000",0.13
"5001",0.14
"5002",0.2
"5003",0.14
"5004",0.21
"5005",0.59
"5006",0.18
"5007",0.13
"5008",0.19
"5009",0.19
"5010",0.15
"5011",0.16
"5012",0.13
"5013",0.25
"5014",0.43
"5015",0.26
"5016",0.25
"5017",0.26
"5018",0.46
"5019",0.17
"5020",0.16
"5021",0.46
"5022",0.24
"5023",0.15
"5024",0.24
"5025",0.43
"5026",0.19
"5027",0.2
"5028",0.24
"5029",0.13
"5030",0.63
"5031",0.09
"5032",0.23
"5033",0.17
"5034",0.4
"5035",0.22
"5036",0.19
"5037",0.24
"5038",0.19
"5039",0.46
"5040",0.2
"5041",0.16
"5042",0.65
"5043",0.19
"5044",0.16
"5045",0.23
"5046",0.31
"5047",0.18
"5048",0.17
"5049",0.53
"5050",0.4
"5051",0.28
"5052",0.17
"5053",0.27
"5054",0.32
"5055",0.32
"5056",0.43
"5057",0.32
"5058",0.12
"5059",0.23
"5060",0.37
"5061",0.2
"5062",0.52
"5063",0.19
"5064",0.12
"5065",0.18
"5066",0.27
"5067",0.14
"5068",0.22
"5069",0.2
"5070",0.23
"5071",0.25
"5072",0.1
"5073",0.29
"5074",0.3
"5075",0.25
"5076",0.13
"5077",0.13
"5078",0.11
"5079",0.17
"5080",0.14
"5081",0.1
"5082",0.13
"5083",0.21
"5084",0.2
"5085",0.24
"5086",0.14
"5087",0.34
"5088",0.3
"5089",0.24
"5090",0.23
"5091",0.18
"5092",0.27
"5093",0.12
"5094",0.25
"5095",0.26
"5096",0.18
"5097",0.13
"5098",0.19
"5099",0.23
"5100",0.18
"5101",0.28
"5102",0.11
"5103",0.12
"5104",0.12
"5105",0.32
"5106",0.25
"5107",0.43
"5108",0.19
"5109",0.19
"5110",0.28
"5111",0.2
"5112",0.31
"5113",0.17
"5114",0.19
"5115",0.15
"5116",0.59
"5117",0.19
"5118",0.17
"5119",0.28
"5120",0.19
"5121",0.37
"5122",0.18
"5123",0.17
"5124",0.2
"5125",0.18
"5126",0.09
"5127",0.18
"5128",0.11
"5129",0.14
"5130",0.57
"5131",0.28
"5132",0.08
"5133",0.41
"5134",0.17
"5135",0.25
"5136",0.14
"5137",0.09
"5138",0.16
"5139",0.18
"5140",0.16
"5141",0.2
"5142",0.27
"5143",0.2
"5144",0.2
"5145",0.24
"5146",0.38
"5147",0.14
"5148",0.19
"5149",0.48
"5150",0.23
"5151",0.25
"5152",0.36
"5153",0.27
"5154",0.26
"5155",0.24
"5156",0.22
"5157",0.39
"5158",0.21
"5159",0.2
"5160",0.39
"5161",0.34
"5162",0.13
"5163",0.29
"5164",0.29
"5165",0.14
"5166",0.19
"5167",0.3
"5168",0.35
"5169",0.18
"5170",0.45
"5171",0.17
"5172",0.2
"5173",0.27
"5174",0.34
"5175",0.19
"5176",0.18
"5177",0.3
"5178",0.24
"5179",0.27
"5180",0.17
"5181",0.22
"5182",0.12
"5183",0.13
"5184",0.35
"5185",0.29
"5186",0.28
"5187",0.18
"5188",0.2
"5189",0.31
"5190",0.22
"5191",0.17
"5192",0.14
"5193",0.18
"5194",0.22
"5195",0.26
"5196",0.25
"5197",0.28
"5198",0.24
"5199",0.23
"5200",0.17
"5201",0.17
"5202",0.13
"5203",0.17
"5204",0.18
"5205",0.16
"5206",0.36
"5207",0.18
"5208",0.52
"5209",0.35
"5210",0.36
"5211",0.35
"5212",0.32
"5213",0.15
"5214",0.22
"5215",0.2
"5216",0.18
"5217",0.41
"5218",0.48
"5219",0.49
"5220",0.32
"5221",0.21
"5222",0.28
"5223",0.35
"5224",0.23
"5225",0.15
"5226",0.19
"5227",0.19
"5228",0.18
"5229",0.17
"5230",0.13
"5231",0.36
"5232",0.11
"5233",0.48
"5234",0.24
"5235",0.12
"5236",0.16
"5237",0.25
"5238",0.6
"5239",0.19
"5240",0.23
"5241",0.18
"5242",0.25
"5243",0.27
"5244",0.24
"5245",0.21
"5246",0.23
"5247",0.41
"5248",0.14
"5249",0.36
"5250",0.27
"5251",0.22
"5252",0.56
"5253",0.99
"5254",0.2
"5255",0.2
"5256",0.42
"5257",0.28
"5258",0.36
"5259",0.18
"5260",0.56
"5261",0.5
"5262",0.16
"5263",0.27
"5264",0.27
"5265",0.25
"5266",0.17
"5267",0.14
"5268",0.21
"5269",0.35
"5270",0.19
"5271",0.27
"5272",0.2
"5273",0.52
"5274",0.25
"5275",0.81
"5276",0.14
"5277",0.16
"5278",0.24
"5279",0.15
"5280",0.19
"5281",0.23
"5282",0.21
"5283",0.23
"5284",0.08
"5285",0.21
"5286",0.37
"5287",0.51
"5288",0.37
"5289",0.42
"5290",0.15
"5291",0.41
"5292",0.13
"5293",0.51
"5294",0.27
"5295",0.42
"5296",0.21
"5297",0.27
"5298",0.32
"5299",0.26
"5300",0.09
"5301",0.15
"5302",0.14
"5303",0.19
"5304",0.33
"5305",0.17
"5306",0.09
"5307",0.16
"5308",0.32
"5309",0.12
"5310",0.48
"5311",0.29
"5312",0.25
"5313",0.24
"5314",0.34
"5315",0.24
"5316",0.26
"5317",0.32
"5318",0.43
"5319",0.21
"5320",0.4
"5321",0.19
"5322",0.24
"5323",0.17
"5324",0.24
"5325",0.41
"5326",0.32
"5327",0.15
"5328",0.24
"5329",0.16
"5330",0.13
"5331",0.18
"5332",0.28
"5333",0.26
"5334",0.11
"5335",0.37
"5336",0.21
"5337",0.18
"5338",0.22
"5339",0.1
"5340",0.22
"5341",0.2
"5342",0.52
"5343",0.21
"5344",0.22
"5345",0.17
"5346",0.15
"5347",0.21
"5348",0.29
"5349",0.34
"5350",0.45
"5351",0.23
"5352",0.71
"5353",0.33
"5354",0.72
"5355",0.27
"5356",0.32
"5357",0.2
"5358",0.23
"5359",0.18
"5360",0.54
"5361",0.35
"5362",0.2
"5363",0.18
"5364",0.22
"5365",0.27
"5366",0.27
"5367",0.17
"5368",0.18
"5369",0.17
"5370",0.18
"5371",0.23
"5372",0.23
"5373",0.28
"5374",0.13
"5375",0.12
"5376",0.19
"5377",0.17
"5378",0.27
"5379",0.18
"5380",0.24
"5381",0.2
"5382",0.23
"5383",0.12
"5384",0.22
"5385",0.15
"5386",0.2
"5387",0.17
"5388",0.05
"5389",0.37
"5390",0.36
"5391",0.31
"5392",0.14
"5393",0.42
"5394",0.26
"5395",0.26
"5396",0.12
"5397",0.12
"5398",0.24
"5399",0.23
"5400",0.39
"5401",0.22
"5402",0.18
"5403",0.17
"5404",0.44
"5405",0.19
"5406",0.3
"5407",0.25
"5408",0.25
"5409",0.07
"5410",0.25
"5411",0.21
"5412",0.15
"5413",0.12
"5414",0.29
"5415",0.24
"5416",0.24
"5417",0.21
"5418",0.27
"5419",0.3
"5420",0.11
"5421",0.56
"5422",0.42
"5423",0.2
"5424",0.23
"5425",0.24
"5426",0.22
"5427",0.19
"5428",0.13
"5429",0.23
"5430",0.09
"5431",0.27
"5432",0.12
"5433",0.19
"5434",0.34
"5435",0.17
"5436",0.26
"5437",0.16
"5438",0.21
"5439",0.32
"5440",0.13
"5441",0.39
"5442",0.12
"5443",0.33
"5444",0.12
"5445",0.17
"5446",0.17
"5447",0.46
"5448",0.23
"5449",0.25
"5450",0.15
"5451",0.16
"5452",0.18
"5453",0.15
"5454",0.21
"5455",0.27
"5456",0.83
"5457",0.46
"5458",0.61
"5459",0.25
"5460",0.19
"5461",0.24
"5462",0.15
"5463",0.17
"5464",0.19
"5465",0.31
"5466",0.22
"5467",0.12
"5468",0.16
"5469",0.28
"5470",0.25
"5471",0.19
"5472",0.33
"5473",0.26
"5474",0.3
"5475",0.18
"5476",0.24
"5477",0.2
"5478",0.52
"5479",0.25
"5480",0.18
"5481",0.31
"5482",0.13
"5483",0.19
"5484",0.34
"5485",0.16
"5486",0.19
"5487",0.14
"5488",0.18
"5489",0.22
"5490",0.21
"5491",0.1
"5492",0.13
"5493",0.29
"5494",0.17
"5495",0.27
"5496",0.19
"5497",0.21
"5498",0.4
"5499",0.08
"5500",0.27
"5501",0.18
"5502",0.23
"5503",0.46
"5504",0.13
"5505",0.31
"5506",0.28
"5507",0.44
"5508",0.18
"5509",0.17
"5510",0.16
"5511",0.12
"5512",0.16
"5513",0.21
"5514",0.18
"5515",0.41
"5516",0.13
"5517",0.18
"5518",0.37
"5519",0.2
"5520",0.22
"5521",0.24
"5522",0.21
"5523",0.28
"5524",0.32
"5525",0.26
"5526",0.56
"5527",0.32
"5528",0.14
"5529",0.33
"5530",0.21
"5531",0.42
"5532",0.43
"5533",0.15
"5534",0.16
"5535",0.15
"5536",0.14
"5537",0.58
"5538",0.36
"5539",0.3
"5540",0.29
"5541",0.34
"5542",0.17
"5543",0.25
"5544",0.16
"5545",0.2
"5546",0.15
"5547",0.54
"5548",0.15
"5549",0.22
"5550",0.22
"5551",0.18
"5552",0.29
"5553",0.24
"5554",0.11
"5555",0.21
"5556",0.51
"5557",0.19
"5558",0.18
"5559",0.77
"5560",0.3
"5561",0.53
"5562",0.22
"5563",0.28
"5564",0.6
"5565",0.45
"5566",0.1
"5567",0.23
"5568",0.17
"5569",0.29
"5570",0.21
"5571",0.16
"5572",0.17
"5573",0.17
"5574",0.32
"5575",0.28
"5576",0.24
"5577",0.17
"5578",0.1
"5579",0.56
"5580",0.28
"5581",0.1
"5582",0.11
"5583",0.14
"5584",0.16
"5585",0.21
"5586",0.12
"5587",0.87
"5588",0.48
"5589",0.19
"5590",0.12
"5591",0.34
"5592",0.14
"5593",0.1
"5594",0.16
"5595",0.15
"5596",0.13
"5597",0.13
"5598",0.18
"5599",0.12
"5600",0.19
"5601",0.24
"5602",0.24
"5603",0.31
"5604",0.13
"5605",0.24
"5606",0.31
"5607",0.13
"5608",0.1
"5609",0.17
"5610",0.14
"5611",0.22
"5612",0.18
"5613",0.19
"5614",0.14
"5615",0.31
"5616",0.22
"5617",0.28
"5618",0.71
"5619",0.1
"5620",0.32
"5621",0.06
"5622",0.13
"5623",0.57
"5624",0.28
"5625",0.19
"5626",0.31
"5627",0.11
"5628",0.11
"5629",0.17
"5630",0.17
"5631",0.16
"5632",0.18
"5633",0.08
"5634",0.11
"5635",0.12
"5636",0.18
"5637",0.17
"5638",0.11
"5639",0.21
"5640",0.19
"5641",0.15
"5642",0.14
"5643",0.24
"5644",0.75
"5645",0.34
"5646",0.21
"5647",0.16
"5648",0.13
"5649",0.21
"5650",0.41
"5651",0.2
"5652",0.17
"5653",0.22
"5654",0.17
"5655",0.22
"5656",0.29
"5657",0.11
"5658",0.29
"5659",0.2
"5660",0.28
"5661",0.17
"5662",0.21
"5663",0.15
"5664",0.71
